date,bitcoin,isPartial
2019-01-29,84,False
2019-01-30,76,False
2019-01-31,73,False
2019-02-01,74,False
2019-02-02,70,False
2019-02-03,68,False
2019-02-04,77,False
2019-02-05,93,False
2019-02-06,87,False
2019-02-07,84,False
2019-02-08,89,False
2019-02-09,78,False
2019-02-10,71,False
2019-02-11,83,False
2019-02-12,80,False
2019-02-13,76,False
2019-02-14,73,False
2019-02-15,74,False
2019-02-16,67,False
2019-02-17,72,False
2019-02-18,81,False
2019-02-19,100,False
2019-02-20,87,False
2019-02-21,83,False
2019-02-22,82,False
2019-02-23,90,False
2019-02-24,97,False
2019-02-25,86,False
2019-02-26,84,False
2019-02-27,76,False
2019-02-28,71,False
2019-03-01,93,False
2019-03-02,81,False
2019-03-03,85,False
2019-03-04,93,False
2019-03-05,91,False
2019-03-06,90,False
2019-03-07,94,False
2019-03-08,86,False
2019-03-09,89,False
2019-03-10,87,False
2019-03-11,89,False
2019-03-12,90,False
2019-03-13,86,False
2019-03-14,86,False
2019-03-15,82,False
2019-03-16,88,False
2019-03-17,79,False
2019-03-18,90,False
2019-03-19,97,False
2019-03-20,95,False
2019-03-21,97,False
2019-03-22,98,False
2019-03-23,92,False
2019-03-24,76,False
2019-03-25,86,False
2019-03-26,84,False
2019-03-27,100,False
2019-03-28,94,False
2019-03-29,96,False
2019-03-30,87,False
2019-03-31,92,False
2019-04-01,41,False
2019-04-02,100,False
2019-04-03,98,False
2019-04-04,72,False
2019-04-05,57,False
2019-04-06,50,False
2019-04-07,51,False
2019-04-08,57,False
2019-04-09,51,False
2019-04-10,49,False
2019-04-11,52,False
2019-04-12,50,False
2019-04-13,45,False
2019-04-14,45,False
2019-04-15,46,False
2019-04-16,45,False
2019-04-17,48,False
2019-04-18,49,False
2019-04-19,46,False
2019-04-20,43,False
2019-04-21,42,False
2019-04-22,49,False
2019-04-23,68,False
2019-04-24,52,False
2019-04-25,47,False
2019-04-26,49,False
2019-04-27,42,False
2019-04-28,38,False
2019-04-29,41,False
2019-04-30,47,False
2019-05-01,31,False
2019-05-02,35,False
2019-05-03,45,False
2019-05-04,36,False
2019-05-05,37,False
2019-05-06,40,False
2019-05-07,45,False
2019-05-08,46,False
2019-05-09,53,False
2019-05-10,57,False
2019-05-11,78,False
2019-05-12,79,False
2019-05-13,90,False
2019-05-14,100,False
2019-05-15,82,False
2019-05-16,73,False
2019-05-17,79,False
2019-05-18,53,False
2019-05-19,64,False
2019-05-20,65,False
2019-05-21,64,False
2019-05-22,59,False
2019-05-23,55,False
2019-05-24,54,False
2019-05-25,46,False
2019-05-26,49,False
2019-05-27,76,False
2019-05-28,65,False
2019-05-29,62,False
2019-05-30,66,False
2019-05-31,63,False
2019-06-01,27,False
2019-06-02,29,False
2019-06-03,31,False
2019-06-04,37,False
2019-06-05,30,False
2019-06-06,30,False
2019-06-07,29,False
2019-06-08,23,False
2019-06-09,23,False
2019-06-10,26,False
2019-06-11,27,False
2019-06-12,25,False
2019-06-13,26,False
2019-06-14,28,False
2019-06-15,27,False
2019-06-16,39,False
2019-06-17,39,False
2019-06-18,39,False
2019-06-19,35,False
2019-06-20,36,False
2019-06-21,46,False
2019-06-22,72,False
2019-06-23,51,False
2019-06-24,52,False
2019-06-25,57,False
2019-06-26,100,False
2019-06-27,81,False
2019-06-28,63,False
2019-06-29,48,False
2019-06-30,40,False
2019-07-01,100,False
2019-07-02,98,False
2019-07-03,87,False
2019-07-04,86,False
2019-07-05,76,False
2019-07-06,63,False
2019-07-07,62,False
2019-07-08,75,False
2019-07-09,95,False
2019-07-10,95,False
2019-07-11,89,False
2019-07-12,85,False
2019-07-13,67,False
2019-07-14,68,False
2019-07-15,92,False
2019-07-16,92,False
2019-07-17,90,False
2019-07-18,85,False
2019-07-19,73,False
2019-07-20,61,False
2019-07-21,61,False
2019-07-22,66,False
2019-07-23,67,False
2019-07-24,73,False
2019-07-25,70,False
2019-07-26,60,False
2019-07-27,59,False
2019-07-28,55,False
2019-07-29,59,False
2019-07-30,64,False
2019-07-31,58,False
2019-08-01,68,False
2019-08-02,73,False
2019-08-03,58,False
2019-08-04,62,False
2019-08-05,97,False
2019-08-06,100,False
2019-08-07,93,False
2019-08-08,79,False
2019-08-09,77,False
2019-08-10,65,False
2019-08-11,59,False
2019-08-12,76,False
2019-08-13,74,False
2019-08-14,81,False
2019-08-15,88,False
2019-08-16,70,False
2019-08-17,61,False
2019-08-18,55,False
2019-08-19,67,False
2019-08-20,69,False
2019-08-21,71,False
2019-08-22,68,False
2019-08-23,62,False
2019-08-24,52,False
2019-08-25,51,False
2019-08-26,57,False
2019-08-27,62,False
2019-08-28,64,False
2019-08-29,71,False
2019-08-30,59,False
2019-08-31,48,False
2019-09-01,57,False
2019-09-02,67,False
2019-09-03,81,False
2019-09-04,73,False
2019-09-05,66,False
2019-09-06,66,False
2019-09-07,55,False
2019-09-08,56,False
2019-09-09,60,False
2019-09-10,57,False
2019-09-11,58,False
2019-09-12,59,False
2019-09-13,54,False
2019-09-14,51,False
2019-09-15,54,False
2019-09-16,56,False
2019-09-17,52,False
2019-09-18,52,False
2019-09-19,58,False
2019-09-20,52,False
2019-09-21,54,False
2019-09-22,50,False
2019-09-23,58,False
2019-09-24,84,False
2019-09-25,100,False
2019-09-26,93,False
2019-09-27,78,False
2019-09-28,65,False
2019-09-29,54,False
2019-09-30,74,False
2019-10-01,63,False
2019-10-02,61,False
2019-10-03,56,False
2019-10-04,55,False
2019-10-05,49,False
2019-10-06,51,False
2019-10-07,57,False
2019-10-08,54,False
2019-10-09,59,False
2019-10-10,52,False
2019-10-11,51,False
2019-10-12,48,False
2019-10-13,47,False
2019-10-14,48,False
2019-10-15,52,False
2019-10-16,57,False
2019-10-17,53,False
2019-10-18,48,False
2019-10-19,49,False
2019-10-20,49,False
2019-10-21,51,False
2019-10-22,51,False
2019-10-23,69,False
2019-10-24,61,False
2019-10-25,69,False
2019-10-26,100,False
2019-10-27,64,False
2019-10-28,76,False
2019-10-29,71,False
2019-10-30,60,False
2019-10-31,57,False
2019-11-01,71,False
2019-11-02,67,False
2019-11-03,65,False
2019-11-04,72,False
2019-11-05,71,False
2019-11-06,68,False
2019-11-07,65,False
2019-11-08,70,False
2019-11-09,63,False
2019-11-10,64,False
2019-11-11,67,False
2019-11-12,64,False
2019-11-13,68,False
2019-11-14,63,False
2019-11-15,62,False
2019-11-16,61,False
2019-11-17,62,False
2019-11-18,65,False
2019-11-19,70,False
2019-11-20,76,False
2019-11-21,85,False
2019-11-22,100,False
2019-11-23,72,False
2019-11-24,70,False
2019-11-25,100,False
2019-11-26,87,False
2019-11-27,80,False
2019-11-28,72,False
2019-11-29,67,False
2019-11-30,69,False
2019-12-01,74,False
2019-12-02,79,False
2019-12-03,74,False
2019-12-04,77,False
2019-12-05,78,False
2019-12-06,73,False
2019-12-07,69,False
2019-12-08,66,False
2019-12-09,72,False
2019-12-10,72,False
2019-12-11,75,False
2019-12-12,74,False
2019-12-13,74,False
2019-12-14,70,False
2019-12-15,67,False
2019-12-16,77,False
2019-12-17,100,False
2019-12-18,98,False
2019-12-19,90,False
2019-12-20,79,False
2019-12-21,70,False
2019-12-22,70,False
2019-12-23,82,False
2019-12-24,71,False
2019-12-25,72,False
2019-12-26,69,False
2019-12-27,72,False
2019-12-28,73,False
2019-12-29,67,False
2019-12-30,71,False
2019-12-31,72,False
2020-01-01,61,False
2020-01-02,65,False
2020-01-03,69,False
2020-01-04,62,False
2020-01-05,65,False
2020-01-06,70,False
2020-01-07,92,False
2020-01-08,100,False
2020-01-09,76,False
2020-01-10,71,False
2020-01-11,65,False
2020-01-12,62,False
2020-01-13,61,False
2020-01-14,95,False
2020-01-15,96,False
2020-01-16,79,False
2020-01-17,81,False
2020-01-18,73,False
2020-01-19,79,False
2020-01-20,75,False
2020-01-21,72,False
2020-01-22,63,False
2020-01-23,64,False
2020-01-24,63,False
2020-01-25,57,False
2020-01-26,61,False
2020-01-27,71,False
2020-01-28,83,False
2020-01-29,87,False
2020-01-30,89,False
2020-01-31,78,False
2020-02-01,64,False
2020-02-02,62,False
2020-02-03,65,False
2020-02-04,71,False
2020-02-05,80,False
2020-02-06,85,False
2020-02-07,74,False
2020-02-08,71,False
2020-02-09,98,False
2020-02-10,91,False
2020-02-11,91,False
2020-02-12,100,False
2020-02-13,92,False
2020-02-14,76,False
2020-02-15,73,False
2020-02-16,69,False
2020-02-17,81,False
2020-02-18,78,False
2020-02-19,82,False
2020-02-20,90,False
2020-02-21,73,False
2020-02-22,70,False
2020-02-23,65,False
2020-02-24,74,False
2020-02-25,75,False
2020-02-26,86,False
2020-02-27,85,False
2020-02-28,89,False
2020-02-29,69,False
2020-03-01,27,False
2020-03-02,32,False
2020-03-03,29,False
2020-03-04,30,False
2020-03-05,32,False
2020-03-06,33,False
2020-03-07,26,False
2020-03-08,28,False
2020-03-09,53,False
2020-03-10,40,False
2020-03-11,35,False
2020-03-12,71,False
2020-03-13,100,False
2020-03-14,61,False
2020-03-15,55,False
2020-03-16,71,False
2020-03-17,59,False
2020-03-18,56,False
2020-03-19,60,False
2020-03-20,57,False
2020-03-21,52,False
2020-03-22,44,False
2020-03-23,50,False
2020-03-24,49,False
2020-03-25,45,False
2020-03-26,41,False
2020-03-27,40,False
2020-03-28,40,False
2020-03-29,40,False
2020-03-30,38,False
2020-03-31,37,False
2020-04-01,53,False
2020-04-02,65,False
2020-04-03,60,False
2020-04-04,55,False
2020-04-05,47,False
2020-04-06,64,False
2020-04-07,65,False
2020-04-08,59,False
2020-04-09,57,False
2020-04-10,60,False
2020-04-11,60,False
2020-04-12,54,False
2020-04-13,59,False
2020-04-14,56,False
2020-04-15,55,False
2020-04-16,59,False
2020-04-17,56,False
2020-04-18,53,False
2020-04-19,56,False
2020-04-20,54,False
2020-04-21,55,False
2020-04-22,53,False
2020-04-23,60,False
2020-04-24,62,False
2020-04-25,60,False
2020-04-26,58,False
2020-04-27,61,False
2020-04-28,57,False
2020-04-29,85,False
2020-04-30,100,False
2020-05-01,53,False
2020-05-02,51,False
2020-05-03,51,False
2020-05-04,48,False
2020-05-05,48,False
2020-05-06,55,False
2020-05-07,66,False
2020-05-08,74,False
2020-05-09,66,False
2020-05-10,85,False
2020-05-11,100,False
2020-05-12,71,False
2020-05-13,59,False
2020-05-14,62,False
2020-05-15,56,False
2020-05-16,52,False
2020-05-17,51,False
2020-05-18,51,False
2020-05-19,46,False
2020-05-20,46,False
2020-05-21,50,False
2020-05-22,46,False
2020-05-23,41,False
2020-05-24,41,False
2020-05-25,46,False
2020-05-26,43,False
2020-05-27,42,False
2020-05-28,41,False
2020-05-29,41,False
2020-05-30,38,False
2020-05-31,38,False
2020-06-01,70,False
2020-06-02,100,False
2020-06-03,77,False
2020-06-04,75,False
2020-06-05,72,False
2020-06-06,64,False
2020-06-07,66,False
2020-06-08,72,False
2020-06-09,70,False
2020-06-10,71,False
2020-06-11,80,False
2020-06-12,72,False
2020-06-13,61,False
2020-06-14,56,False
2020-06-15,68,False
2020-06-16,69,False
2020-06-17,65,False
2020-06-18,62,False
2020-06-19,61,False
2020-06-20,57,False
2020-06-21,50,False
2020-06-22,66,False
2020-06-23,66,False
2020-06-24,64,False
2020-06-25,62,False
2020-06-26,58,False
2020-06-27,60,False
2020-06-28,59,False
2020-06-29,59,False
2020-06-30,58,False
2020-07-01,46,False
2020-07-02,45,False
2020-07-03,44,False
2020-07-04,41,False
2020-07-05,44,False
2020-07-06,49,False
2020-07-07,48,False
2020-07-08,51,False
2020-07-09,49,False
2020-07-10,45,False
2020-07-11,44,False
2020-07-12,43,False
2020-07-13,45,False
2020-07-14,56,False
2020-07-15,59,False
2020-07-16,72,False
2020-07-17,49,False
2020-07-18,73,False
2020-07-19,45,False
2020-07-20,42,False
2020-07-21,46,False
2020-07-22,47,False
2020-07-23,55,False
2020-07-24,50,False
2020-07-25,53,False
2020-07-26,62,False
2020-07-27,91,False
2020-07-28,100,False
2020-07-29,80,False
2020-07-30,72,False
2020-07-31,75,False
2020-08-01,99,False
2020-08-02,100,False
2020-08-03,82,False
2020-08-04,79,False
2020-08-05,81,False
2020-08-06,87,False
2020-08-07,78,False
2020-08-08,70,False
2020-08-09,66,False
2020-08-10,81,False
2020-08-11,80,False
2020-08-12,77,False
2020-08-13,67,False
2020-08-14,71,False
2020-08-15,68,False
2020-08-16,67,False
2020-08-17,81,False
2020-08-18,80,False
2020-08-19,72,False
2020-08-20,68,False
2020-08-21,64,False
2020-08-22,60,False
2020-08-23,54,False
2020-08-24,64,False
2020-08-25,67,False
2020-08-26,62,False
2020-08-27,58,False
2020-08-28,56,False
2020-08-29,48,False
2020-08-30,54,False
2020-08-31,55,False
2020-09-01,84,False
2020-09-02,85,False
2020-09-03,100,False
2020-09-04,100,False
2020-09-05,90,False
2020-09-06,83,False
2020-09-07,76,False
2020-09-08,80,False
2020-09-09,74,False
2020-09-10,66,False
2020-09-11,69,False
2020-09-12,62,False
2020-09-13,63,False
2020-09-14,72,False
2020-09-15,71,False
2020-09-16,71,False
2020-09-17,68,False
2020-09-18,61,False
2020-09-19,58,False
2020-09-20,61,False
2020-09-21,71,False
2020-09-22,66,False
2020-09-23,62,False
2020-09-24,59,False
2020-09-25,60,False
2020-09-26,58,False
2020-09-27,50,False
2020-09-28,57,False
2020-09-29,61,False
2020-09-30,56,False
2020-10-01,47,False
2020-10-02,49,False
2020-10-03,45,False
2020-10-04,41,False
2020-10-05,48,False
2020-10-06,46,False
2020-10-07,43,False
2020-10-08,48,False
2020-10-09,49,False
2020-10-10,53,False
2020-10-11,49,False
2020-10-12,52,False
2020-10-13,53,False
2020-10-14,49,False
2020-10-15,55,False
2020-10-16,50,False
2020-10-17,48,False
2020-10-18,47,False
2020-10-19,52,False
2020-10-20,64,False
2020-10-21,100,False
2020-10-22,100,False
2020-10-23,86,False
2020-10-24,72,False
2020-10-25,70,False
2020-10-26,80,False
2020-10-27,89,False
2020-10-28,93,False
2020-10-29,79,False
2020-10-30,76,False
2020-10-31,80,False
2020-11-01,39,False
2020-11-02,43,False
2020-11-03,40,False
2020-11-04,39,False
2020-11-05,60,False
2020-11-06,67,False
2020-11-07,53,False
2020-11-08,47,False
2020-11-09,52,False
2020-11-10,45,False
2020-11-11,47,False
2020-11-12,54,False
2020-11-13,56,False
2020-11-14,49,False
2020-11-15,43,False
2020-11-16,56,False
2020-11-17,74,False
2020-11-18,93,False
2020-11-19,73,False
2020-11-20,77,False
2020-11-21,76,False
2020-11-22,67,False
2020-11-23,69,False
2020-11-24,97,False
2020-11-25,89,False
2020-11-26,100,False
2020-11-27,71,False
2020-11-28,60,False
2020-11-29,58,False
2020-11-30,82,False
2020-12-01,52,False
2020-12-02,40,False
2020-12-03,39,False
2020-12-04,37,False
2020-12-05,34,False
2020-12-06,32,False
2020-12-07,34,False
2020-12-08,33,False
2020-12-09,36,False
2020-12-10,31,False
2020-12-11,33,False
2020-12-12,28,False
2020-12-13,30,False
2020-12-14,30,False
2020-12-15,33,False
2020-12-16,61,False
2020-12-17,100,False
2020-12-18,65,False
2020-12-19,56,False
2020-12-20,54,False
2020-12-21,61,False
2020-12-22,51,False
2020-12-23,49,False
2020-12-24,43,False
2020-12-25,48,False
2020-12-26,70,False
2020-12-27,96,False
2020-12-28,75,False
2020-12-29,64,False
2020-12-30,76,False
2020-12-31,72,False
2021-01-01,35,False
2021-01-02,63,False
2021-01-03,76,False
2021-01-04,62,False
2021-01-05,52,False
2021-01-06,57,False
2021-01-07,79,False
2021-01-08,82,False
2021-01-09,65,False
2021-01-10,63,False
2021-01-11,100,False
2021-01-12,67,False
2021-01-13,59,False
2021-01-14,63,False
2021-01-15,55,False
2021-01-16,46,False
2021-01-17,41,False
2021-01-18,39,False
2021-01-19,39,False
2021-01-20,36,False
2021-01-21,45,False
2021-01-22,49,False
2021-01-23,37,False
2021-01-24,33,False
2021-01-25,35,False
2021-01-26,33,False
2021-01-27,37,False
2021-01-28,36,False
2021-01-29,59,False
2021-01-30,41,False
2021-01-31,36,False
2021-02-01,35,False
2021-02-02,33,False
2021-02-03,35,False
2021-02-04,37,False
2021-02-05,33,False
2021-02-06,41,False
2021-02-07,35,False
2021-02-08,79,False
2021-02-09,100,False
2021-02-10,63,False
2021-02-11,55,False
2021-02-12,56,False
2021-02-13,45,False
2021-02-14,51,False
2021-02-15,51,False
2021-02-16,58,False
2021-02-17,65,False
2021-02-18,58,False
2021-02-19,65,False
2021-02-20,72,False
2021-02-21,65,False
2021-02-22,75,False
2021-02-23,98,False
2021-02-24,69,False
2021-02-25,55,False
2021-02-26,56,False
2021-02-27,47,False
2021-02-28,52,False
2021-03-01,91,False
2021-03-02,79,False
2021-03-03,76,False
2021-03-04,73,False
2021-03-05,70,False
2021-03-06,63,False
2021-03-07,64,False
2021-03-08,67,False
2021-03-09,84,False
2021-03-10,78,False
2021-03-11,74,False
2021-03-12,74,False
2021-03-13,100,False
2021-03-14,95,False
2021-03-15,82,False
2021-03-16,81,False
2021-03-17,75,False
2021-03-18,73,False
2021-03-19,68,False
2021-03-20,61,False
2021-03-21,65,False
2021-03-22,69,False
2021-03-23,69,False
2021-03-24,78,False
2021-03-25,80,False
2021-03-26,68,False
2021-03-27,64,False
2021-03-28,59,False
2021-03-29,66,False
2021-03-30,70,False
2021-03-31,69,False
2021-04-01,55,False
2021-04-02,50,False
2021-04-03,47,False
2021-04-04,44,False
2021-04-05,48,False
2021-04-06,46,False
2021-04-07,45,False
2021-04-08,42,False
2021-04-09,40,False
2021-04-10,47,False
2021-04-11,45,False
2021-04-12,48,False
2021-04-13,67,False
2021-04-14,73,False
2021-04-15,60,False
2021-04-16,68,False
2021-04-17,54,False
2021-04-18,94,False
2021-04-19,77,False
2021-04-20,67,False
2021-04-21,56,False
2021-04-22,65,False
2021-04-23,100,False
2021-04-24,71,False
2021-04-25,61,False
2021-04-26,67,False
2021-04-27,60,False
2021-04-28,55,False
2021-04-29,49,False
2021-04-30,50,False
2021-05-01,28,False
2021-05-02,24,False
2021-05-03,28,False
2021-05-04,29,False
2021-05-05,28,False
2021-05-06,26,False
2021-05-07,26,False
2021-05-08,25,False
2021-05-09,26,False
2021-05-10,28,False
2021-05-11,27,False
2021-05-12,28,False
2021-05-13,68,False
2021-05-14,42,False
2021-05-15,34,False
2021-05-16,36,False
2021-05-17,52,False
2021-05-18,41,False
2021-05-19,100,False
2021-05-20,80,False
2021-05-21,59,False
2021-05-22,51,False
2021-05-23,61,False
2021-05-24,56,False
2021-05-25,44,False
2021-05-26,38,False
2021-05-27,35,False
2021-05-28,34,False
2021-05-29,36,False
2021-05-30,33,False
2021-05-31,32,False
2021-06-01,69,False
2021-06-02,68,False
2021-06-03,63,False
2021-06-04,80,False
2021-06-05,66,False
2021-06-06,70,False
2021-06-07,68,False
2021-06-08,92,False
2021-06-09,84,False
2021-06-10,74,False
2021-06-11,64,False
2021-06-12,57,False
2021-06-13,57,False
2021-06-14,71,False
2021-06-15,59,False
2021-06-16,55,False
2021-06-17,50,False
2021-06-18,51,False
2021-06-19,45,False
2021-06-20,51,False
2021-06-21,75,False
2021-06-22,100,False
2021-06-23,71,False
2021-06-24,61,False
2021-06-25,60,False
2021-06-26,56,False
2021-06-27,53,False
2021-06-28,56,False
2021-06-29,57,False
2021-06-30,49,False
2021-07-01,59,False
2021-07-02,57,False
2021-07-03,56,False
2021-07-04,58,False
2021-07-05,58,False
2021-07-06,54,False
2021-07-07,48,False
2021-07-08,55,False
2021-07-09,51,False
2021-07-10,46,False
2021-07-11,46,False
2021-07-12,49,False
2021-07-13,51,False
2021-07-14,54,False
2021-07-15,53,False
2021-07-16,51,False
2021-07-17,48,False
2021-07-18,48,False
2021-07-19,59,False
2021-07-20,75,False
2021-07-21,73,False
2021-07-22,63,False
2021-07-23,54,False
2021-07-24,53,False
2021-07-25,54,False
2021-07-26,100,False
2021-07-27,77,False
2021-07-28,67,False
2021-07-29,59,False
2021-07-30,58,False
2021-07-31,59,False
2021-08-01,78,False
2021-08-02,83,False
2021-08-03,75,False
2021-08-04,74,False
2021-08-05,78,False
2021-08-06,85,False
2021-08-07,93,False
2021-08-08,90,False
2021-08-09,100,False
2021-08-10,96,False
2021-08-11,100,False
2021-08-12,96,False
2021-08-13,89,False
2021-08-14,84,False
2021-08-15,82,False
2021-08-16,84,False
2021-08-17,82,False
2021-08-18,81,False
2021-08-19,75,False
2021-08-20,85,False
2021-08-21,82,False
2021-08-22,79,False
2021-08-23,100,False
2021-08-24,89,False
2021-08-25,84,False
2021-08-26,80,False
2021-08-27,73,False
2021-08-28,67,False
2021-08-29,66,False
2021-08-30,72,False
2021-08-31,73,False
2021-09-01,51,False
2021-09-02,55,False
2021-09-03,56,False
2021-09-04,49,False
2021-09-05,51,False
2021-09-06,58,False
2021-09-07,100,False
2021-09-08,94,False
2021-09-09,65,False
2021-09-10,60,False
2021-09-11,52,False
2021-09-12,50,False
2021-09-13,57,False
2021-09-14,51,False
2021-09-15,52,False
2021-09-16,51,False
2021-09-17,49,False
2021-09-18,46,False
2021-09-19,42,False
2021-09-20,66,False
2021-09-21,67,False
2021-09-22,61,False
2021-09-23,57,False
2021-09-24,79,False
2021-09-25,57,False
2021-09-26,52,False
2021-09-27,51,False
2021-09-28,49,False
2021-09-29,51,False
2021-09-30,48,False
2021-10-01,53,False
2021-10-02,43,False
2021-10-03,42,False
2021-10-04,45,False
2021-10-05,54,False
2021-10-06,72,False
2021-10-07,61,False
2021-10-08,53,False
2021-10-09,47,False
2021-10-10,46,False
2021-10-11,57,False
2021-10-12,56,False
2021-10-13,50,False
2021-10-14,53,False
2021-10-15,71,False
2021-10-16,67,False
2021-10-17,56,False
2021-10-18,67,False
2021-10-19,83,False
2021-10-20,100,False
2021-10-21,85,False
2021-10-22,72,False
2021-10-23,57,False
2021-10-24,52,False
2021-10-25,59,False
2021-10-26,66,False
2021-10-27,70,False
2021-10-28,61,False
2021-10-29,59,False
2021-10-30,48,False
2021-10-31,48,False
2021-11-01,72,False
2021-11-02,74,False
2021-11-03,71,False
2021-11-04,72,False
2021-11-05,67,False
2021-11-06,64,False
2021-11-07,60,False
2021-11-08,89,False
2021-11-09,100,False
2021-11-10,97,False
2021-11-11,84,False
2021-11-12,75,False
2021-11-13,70,False
2021-11-14,69,False
2021-11-15,74,False
2021-11-16,95,False
2021-11-17,86,False
2021-11-18,88,False
2021-11-19,90,False
2021-11-20,71,False
2021-11-21,63,False
2021-11-22,77,False
2021-11-23,82,False
2021-11-24,82,False
2021-11-25,72,False
2021-11-26,93,False
2021-11-27,74,False
2021-11-28,70,False
2021-11-29,74,False
2021-11-30,77,False
2021-12-01,44,False
2021-12-02,42,False
2021-12-03,44,False
2021-12-04,100,False
2021-12-05,70,False
2021-12-06,68,False
2021-12-07,58,False
2021-12-08,51,False
2021-12-09,52,False
2021-12-10,49,False
2021-12-11,46,False
2021-12-12,44,False
2021-12-13,56,False
2021-12-14,55,False
2021-12-15,51,False
2021-12-16,46,False
2021-12-17,47,False
2021-12-18,44,False
2021-12-19,39,False
2021-12-20,44,False
2021-12-21,47,False
2021-12-22,46,False
2021-12-23,45,False
2021-12-24,47,False
2021-12-25,43,False
2021-12-26,40,False
2021-12-27,44,False
2021-12-28,46,False
2021-12-29,46,False
2021-12-30,45,False
2021-12-31,41,False
2022-01-01,37,False
2022-01-02,39,False
2022-01-03,41,False
2022-01-04,53,False
2022-01-05,39,False
2022-01-06,58,False
2022-01-07,66,False
2022-01-08,57,False
2022-01-09,52,False
2022-01-10,57,False
2022-01-11,48,False
2022-01-12,48,False
2022-01-13,40,False
2022-01-14,36,False
2022-01-15,37,False
2022-01-16,32,False
2022-01-17,35,False
2022-01-18,38,False
2022-01-19,37,False
2022-01-20,38,False
2022-01-21,76,False
2022-01-22,100,False
2022-01-23,72,False
2022-01-24,78,False
2022-01-25,64,False
2022-01-26,61,False
2022-01-27,56,False
2022-01-28,56,False
2022-01-29,51,False
2022-01-30,46,False
2022-01-31,50,False
2022-02-01,63,False
2022-02-02,57,False
2022-02-03,57,False
2022-02-04,65,False
2022-02-05,61,False
2022-02-06,52,False
2022-02-07,65,False
2022-02-08,60,False
2022-02-09,57,False
2022-02-10,48,False
2022-02-11,54,False
2022-02-12,46,False
2022-02-13,43,False
2022-02-14,48,False
2022-02-15,49,False
2022-02-16,45,False
2022-02-17,47,False
2022-02-18,50,False
2022-02-19,44,False
2022-02-20,49,False
2022-02-21,54,False
2022-02-22,63,False
2022-02-23,50,False
2022-02-24,100,False
2022-02-25,73,False
2022-02-26,50,False
2022-02-27,53,False
2022-02-28,64,False
2022-03-01,100,False
2022-03-02,89,False
2022-03-03,81,False
2022-03-04,80,False
2022-03-05,71,False
2022-03-06,64,False
2022-03-07,78,False
2022-03-08,71,False
2022-03-09,78,False
2022-03-10,73,False
2022-03-11,70,False
2022-03-12,58,False
2022-03-13,56,False
2022-03-14,64,False
2022-03-15,64,False
2022-03-16,63,False
2022-03-17,63,False
2022-03-18,64,False
2022-03-19,56,False
2022-03-20,53,False
2022-03-21,57,False
2022-03-22,64,False
2022-03-23,62,False
2022-03-24,68,False
2022-03-25,67,False
2022-03-26,56,False
2022-03-27,61,False
2022-03-28,74,False
2022-03-29,69,False
2022-03-30,65,False
2022-03-31,62,False
2022-04-01,95,False
2022-04-02,82,False
2022-04-03,78,False
2022-04-04,89,False
2022-04-05,86,False
2022-04-06,93,False
2022-04-07,92,False
2022-04-08,87,False
2022-04-09,83,False
2022-04-10,74,False
2022-04-11,100,False
2022-04-12,89,False
2022-04-13,83,False
2022-04-14,82,False
2022-04-15,79,False
2022-04-16,70,False
2022-04-17,67,False
2022-04-18,85,False
2022-04-19,80,False
2022-04-20,73,False
2022-04-21,72,False
2022-04-22,77,False
2022-04-23,68,False
2022-04-24,68,False
2022-04-25,83,False
2022-04-26,85,False
2022-04-27,76,False
2022-04-28,76,False
2022-04-29,76,False
2022-04-30,73,False
2022-05-01,27,False
2022-05-02,28,False
2022-05-03,27,False
2022-05-04,28,False
2022-05-05,33,False
2022-05-06,35,False
2022-05-07,27,False
2022-05-08,34,False
2022-05-09,64,False
2022-05-10,61,False
2022-05-11,68,False
2022-05-12,100,False
2022-05-13,76,False
2022-05-14,55,False
2022-05-15,49,False
2022-05-16,49,False
2022-05-17,46,False
2022-05-18,46,False
2022-05-19,41,False
2022-05-20,38,False
2022-05-21,34,False
2022-05-22,34,False
2022-05-23,38,False
2022-05-24,38,False
2022-05-25,33,False
2022-05-26,34,False
2022-05-27,35,False
2022-05-28,31,False
2022-05-29,28,False
2022-05-30,35,False
2022-05-31,36,False
2022-06-01,31,False
2022-06-02,31,False
2022-06-03,30,False
2022-06-04,26,False
2022-06-05,26,False
2022-06-06,31,False
2022-06-07,31,False
2022-06-08,30,False
2022-06-09,28,False
2022-06-10,28,False
2022-06-11,30,False
2022-06-12,37,False
2022-06-13,100,False
2022-06-14,93,False
2022-06-15,89,False
2022-06-16,75,False
2022-06-17,66,False
2022-06-18,97,False
2022-06-19,93,False
2022-06-20,73,False
2022-06-21,62,False
2022-06-22,57,False
2022-06-23,49,False
2022-06-24,47,False
2022-06-25,39,False
2022-06-26,38,False
2022-06-27,44,False
2022-06-28,41,False
2022-06-29,43,False
2022-06-30,50,False
2022-07-01,100,False
2022-07-02,82,False
2022-07-03,82,False
2022-07-04,85,False
2022-07-05,85,False
2022-07-06,82,False
2022-07-07,82,False
2022-07-08,83,False
2022-07-09,64,False
2022-07-10,66,False
2022-07-11,77,False
2022-07-12,77,False
2022-07-13,75,False
2022-07-14,72,False
2022-07-15,68,False
2022-07-16,65,False
2022-07-17,61,False
2022-07-18,80,False
2022-07-19,74,False
2022-07-20,85,False
2022-07-21,90,False
2022-07-22,71,False
